Review,Review Text,Annotated Text,Description,Action,Review Text Original,Description Original,STS Score,Hallucination Confidence Score
http://linked.aub.edu.lb/actionrec/Review/fa62e8f0fccb1211eab45de7aa98017e ,love new chromebook easy use able things need it battery life great lightweight makes easy carry around me,I am able to do all of the things I need to do on it. ,heshe able things heshe needs,DoAction ,I love my new Chromebook! It is so easy to use and I am able to do all of the things I need to do on it. The battery life is great and it is lightweight which makes it easy to carry around with me. ,The person likes that he/she is able to do all of the things he/she needs to do on this laptop ,0.22145023941993713,77%
http://linked.aub.edu.lb/actionrec/Review/ba5cb4811a8c12e087818397c828d1e5 ,love new macbook pro fast able things need do touch screen great things like checking emails taking notes battery life also good,I am able to do all of the things I need to do. ,heshe able things,DoAction ,I love my new MacBook Pro! It is so fast and I am able to do all of the things I need to do. The touch screen is great for doing things like checking emails and taking notes. The battery life is also very good. ,The user likes that he/she is able to do all the things with this laptop ,0.09898347407579422,90%
http://linked.aub.edu.lb/actionrec/Review/856ab724a30e5821ae76ea593892b5d4 ,love new laptop easy use able things need do battery life great screen clear,I am able to do all of the things I need to do. ,heshe able things,DoAction ,I love my new laptop! It is so easy to use and I am able to do all of the things I need to do. The battery life is great and the screen is very clear. ,The user likes that he/she is able to do all the things with this laptop ,0.08278593420982361,91%
http://linked.aub.edu.lb/actionrec/Review/54fb25bf77b86b99a11586072ce91e64 ,love new samsung chromebook 4 360 easy use able everything need do battery life great touch screen responsive,I am able to do everything I need to do. ,heshe able everything,DoAction ,I love my new Samsung Chromebook 4 360! It is so easy to use and I am able to do everything I need to do. The battery life is great and the touch screen is very responsive. ,The person likes that he/she is able to do everything with this laptop ,0.0912117063999176,90%
http://linked.aub.edu.lb/actionrec/Review/ebf2588150ecdfca3182d865ed1b15c9 ,love new computer easy use able things need do,I am able to do all of the things I need to do. ,heshe able things heshe needs,DoAction ,I love my new computer! It is so easy to use and I am able to do all of the things I need to do. ,The person likes that he/she is able to do all the things he/she needs to do with this laptop ,0.3184022903442383,68%
http://linked.aub.edu.lb/actionrec/Review/b644214965fd1c91d4b05f8967f2daba ,love new computer easy use able things need do touch screen great able everything ease,I am able to do everything ,heshe able everything,DoAction ,I love my new computer! It is so easy to use and I am able to do all of the things I need to do. The touch screen is great and I am able to do everything with ease. ,The user likes that he/she is able to do everything on this laptop ,0.2488575130701065,75%
http://linked.aub.edu.lb/actionrec/Review/4f455a9748ade373b6f152ce1aa1340d ,love new chromebook easy use able everything need do touch screen great scrolling websites keyboard responsive would definitely recommend device anyone looking lightweight yet powerful computer,I am able to do everything I need to do. ,able everything heshe needs,DoAction ,"I love my new Chromebook! It is so easy to use and I am able to do everything I need to do. The touch screen is great for scrolling through websites and the keyboard is very responsive. I would definitely recommend this device to anyone looking for a lightweight, yet powerful computer. ",The user is able to do everything he/she needs to do on this laptop ,0.14938998222351074,85%
http://linked.aub.edu.lb/actionrec/Review/d2b32b253bf435c47c9ebdf6ae243a3a ,love new chromebook easy use able everything need do touch screen great scrolling websites keyboard responsive,I am able to do everything I need to do. ,heshe able everything,DoAction ,I love my new Chromebook! It is so easy to use and I am able to do everything I need to do. The touch screen is great for scrolling through websites and the keyboard is very responsive. ,The person likes that he/she is able to do everything with this laptop ,0.11484139412641525,88%
http://linked.aub.edu.lb/actionrec/Review/2c8aa6cb1caf28b71412f549b1567062 ,love new computer easy set able things need do,I am able to do all the things I need to do. ,able everything heshe needs computer,DoAction ,I love my new computer! It was easy to set up and I am able to do all the things I need to do. ,The user is able to do everything he/she needs to do with this computer ,0.6358799934387207,36%
http://linked.aub.edu.lb/actionrec/Review/56e5f2b15b86646718e13a499b14f3a1 ,,I do not play games ,like heshe cant use gaming 8 gb ram,PlayAction ,,The user doesnt like that he/she cant use this laptop for gaming because it has only 8 GB of RAM ,-0.016080806031823158,100%
http://linked.aub.edu.lb/actionrec/Review/451a593f70476cd453bda10d24b82420 ,like screen resolution laptop screen looks clear colors vivid speakers sound good too also like touchscreen feature makes navigating laptop easier,The speakers sound good too. ,speakers hear,HearAction ,I like the screen resolution on this laptop. The screen looks clear and the colors are vivid. The speakers sound good too. I also like the touchscreen feature. It makes navigating the laptop easier. ,The person likes the speakers of this laptop to hear them ,0.3855787515640259,61%
http://linked.aub.edu.lb/actionrec/Review/7ac474642bfebb2a7bf4d2a0cf9ce107 ,like computer nice screen speakers good,The speakers are good. ,speakers,ListenAction ,I like the computer. It has a nice screen. The speakers are good. ,The person likes the speakers of this laptop ,0.6709922552108765,32%
http://linked.aub.edu.lb/actionrec/Review/85baebffc231bdc2a0db946972442b3d ,used many chromebooks years within retail sale price one impressed port selection screen performs better most arm based models silent gets around 56 hours battery life streaming videos,performs better than most ,performs better laptops,PerformAction ,"I have used many Chromebooks for years, within this retail to on sale price; this one has impressed me the most with the port selection and screen. This performs better than most, if not all ARM based models. Silent and gets around 5-6 hours of battery life (streaming videos) ",The person likes that this laptop performs better than most other laptops. ,0.3721048831939697,62%
http://linked.aub.edu.lb/actionrec/Review/b0f4ff34286df54b9ddc23b29deaf1db ,love new laptop fast easy use glad decided purchase it,I am glad I decided to purchase it ,happy ease use ,PurchaseAction ,I love my new laptop! It is so fast and easy to use. I am glad I decided to purchase it. ,The user is happy with the ease of use of this laptop. ,0.42897534370422363,57%
http://linked.aub.edu.lb/actionrec/Review/daf23600f98d933935f53b7800e5733c ,love new laptop fast easy use glad decided purchase it,I am glad I decided to purchase it ,happy ease use,PurchaseAction ,I love my new laptop! It is so fast and easy to use. I am glad I decided to purchase it. ,The person is happy with the ease of use of this laptop ,0.42897534370422363,57%
http://linked.aub.edu.lb/actionrec/Review/408d6e57a211b21d960a51445b3646bc ,glad purchased computer everything wanted more,I am so glad I purchased this computer! ,happy ,PurchaseAction ,I am so glad I purchased this computer! It was everything I wanted and more! ,The user is happy with the laptop. ,0.3805365562438965,61%
http://linked.aub.edu.lb/actionrec/Review/62f4ae7bb68c9a7a84e3d2357fd5ae76 ,love new computer fast easy use glad decided purchase it,I am glad I decided to purchase it ,happy ease use,PurchaseAction ,I love my new computer! It is so fast and easy to use. I am glad I decided to purchase it. ,The user is happy with the ease of use of this laptop ,0.4992888867855072,50%
http://linked.aub.edu.lb/actionrec/Review/a7dd4c7d880b386d8d076dfef0a66344 ,love new computer fast easy use glad decided purchase it,I am glad I decided to purchase it ,happy ease use,PurchaseAction ,I love my new computer! It is so fast and easy to use. I am glad I decided to purchase it. ,The user is happy with the ease of use of this laptop ,0.4992888867855072,50%
http://linked.aub.edu.lb/actionrec/Review/5900784f65c5161e8fec569adf57a0df ,love new computer fast easy use glad decided purchase it,I am glad I decided to purchase it ,happy ease use,PurchaseAction ,I love my new computer! It is so fast and easy to use. I am glad I decided to purchase it. ,The user is happy with the ease of use of this laptop ,0.4992888867855072,50%
http://linked.aub.edu.lb/actionrec/Review/7d7398153a820a558a6b566926077995 ,like new macbook pro price high warranty 3 years,I like my new MacBook Pro but the price was high ,like price high,PurchaseAction ,I like my new MacBook Pro but the price was high and the warranty is only 3 years ,The person dont like that the price of this laptop is high ,0.4594550132751465,54%
http://linked.aub.edu.lb/actionrec/Review/d1f9bda97e0444d5ed5661b7f68151af ,love new computer fast easy use glad decided purchase it,I am glad I decided to purchase it ,happy heshe purchased,PurchaseAction ,I love my new computer! It is so fast and easy to use. I am glad I decided to purchase it. ,The person is happy that he/she purchased this laptop ,0.4268963634967804,57%
